index,relative_year,absolute_age_ma,PAR_fraction,temperature_anomaly_c,NPP_multiplier,extinction_pressure_index,atmospheric_CO2_ppm,plant_state,herbivore_state,mesopredator_state,apex_state,alive_species
146,0.12514205915952464,65.99999987485793,0.0062777343748488925,-14.432202185313463,0.010369917162155991,0.9783647676216409,862.2639295837372,0.9488630004158565,0.9972943638216498,0.9999938876344905,0.9999999991669826,299
147,0.12763705060060232,65.99999987236295,0.006358707624347265,-14.401854893645382,0.010481108238485543,0.9782990438709135,862.2639251704315,0.9478734561202496,0.9971884893700227,0.9999935202493063,0.9999999990991549,299
148,0.13018178536804734,65.99999986981821,0.006441889083057263,-14.370938202480229,0.010595063735585527,0.9782316869576508,862.2639206691366,0.9468653789164883,0.9970785356238829,0.999993130898914,0.9999999990258178,299
149,0.13277725520815478,65.99999986722274,0.006527345891140666,-14.339443055937988,0.010711860060682803,0.9781626512216897,862.2639160780983,0.9458384467446845,0.9969643492450773,0.9999927182795333,0.999999998946525,299
150,0.13542447163993682,65.99999986457553,0.006615147409409619,-14.307360362600269,0.01083157595548571,0.9780918895589417,862.2639113955273,0.9447923329899666,0.9968457713624254,0.9999922810107869,0.9999999988607942,299
151,0.13812446634933667,65.99999986187554,0.006705365296144677,-14.274681003846686,0.010954292572565107,0.9780193533707479,862.2639066195986,0.9437267064641035,0.9967226373864915,0.9999918176312342,0.9999999987681043,299
152,0.140878291591302,65.99999985912171,0.0067980735865733385,-14.241395842917251,0.011080093554287336,0.9779449925113203,862.2639017484512,0.9426412313895164,0.9965947768189434,0.999991326593657,0.9999999986678922,299
153,0.14368702059987523,65.99999985631298,0.006893348775096496,-14.20749573474969,0.01120906511438093,0.977868755233196,862.2638967801864,0.9415355673858259,0.9964620130557021,0.9999908062601264,0.9999999985595498,299
154,0.1465517480064592,65.99999985344826,0.006991269900352636,-14.172971536643812,0.011341296122221024,0.9777905881306234,862.2638917128681,0.940409369459086,0.9963241631849304,0.9999902548967634,0.9999999984424195,299
155,0.1494735902664222,65.99999985052641,0.007091918633212182,-14.137814119808144,0.01147687818991781,0.9777104360807979,862.2638865445215,0.9392622879938692,0.9961810377793627,0.999989670668203,0.999999998315791,299
156,0.15245368609420842,65.99999984754632,0.007195379367796857,-14.102014381847741,0.011615905762297627,0.9776282421828653,862.2638812731321,0.9380939687483684,0.9960324406828852,0.9999890516317458,0.999999998178897,299
157,0.15549319690712318,65.9999998445068,0.007301739315621483,-14.065563260255631,0.011758476209867544,0.9775439476945971,862.2638758966459,0.9369040528526915,0.9958781687912766,0.9999883957311797,0.999999998030908,299
158,0.1585933072779661,65.99999984140669,0.00741108860295825,-14.02845174697436,0.011904689924856686,0.9774574919666519,862.2638704129673,0.935692176810534,0.9957180118270241,0.9999877007902548,0.9999999978709284,299
159,0.16175522539668857,65.99999983824478,0.0075235203715260605,-13.990670904098234,0.012054650420429903,0.9773688123743215,862.2638648199592,0.9344579725044146,0.9955517521081355,0.9999869645057903,0.9999999976979901,299
160,0.16498018354125504,65.99999983501982,0.007639130882610205,-13.952211880791355,0.012208464433171714,0.9772778442466622,862.263859115442,0.9332010672046772,0.9953791643108684,0.9999861844403968,0.9999999975110474,299
161,0.1682694385578929,65.99999983173056,0.0077580196247202535,-13.913065931501132,0.012366242028940901,0.9771845207929086,862.2638532971923,0.9319210835824614,0.9952000152263091,0.9999853580147899,0.9999999973089708,299
162,0.17162427235091618,65.99999982837572,0.007880289424896705,-13.873224435552096,0.012528096712198402,0.9770887730260567,862.2638473629429,0.9306176397268585,0.9950140635107346,0.9999844824996752,0.9999999970905399,299
163,0.17504599238231563,65.999999824954,0.00800604656377959,-13.83267891821,0.01269414553891367,0.9769905296835069,862.2638413103808,0.929290349166475,0.9948210594297013,0.9999835550071804,0.9999999968544363,299
164,0.17853593218130914,65.99999982146407,0.008135400894554938,-13.791421073311945,0.012864509233156966,0.9768897171446457,862.2638351371473,0.9279388208956364,0.9946207445958097,0.9999825724818112,0.9999999965992361,299
165,0.18209545186405116,65.99999981790455,0.008268465965897578,-13.749442787564135,0.013039312307487389,0.9767862593452431,862.2638288408366,0.9265626594054726,0.9944128517001017,0.9999815316909051,0.9999999963234012,299
166,0.18572593866370363,65.99999981427406,0.008405359149031502,-13.706736166615318,0.013218683187248895,0.9766800776885385,862.2638224189948,0.9251614647201348,0.9941971042370603,0.9999804292145555,0.9999999960252702,299
167,0.18942880747107524,65.9999998105712,0.00854620176903155,-13.663293563020606,0.013402754338888765,0.9765710909528798,862.2638158691192,0.9237348324384076,0.993973216223185,0.9999792614349794,0.9999999957030489,299
168,0.1932055013860397,65.99999980679449,0.008691119240492862,-13.6191076062176,0.013591662402415378,0.9764592151957768,862.2638091886571,0.9222823537809831,0.9937408919091323,0.9999780245252984,0.999999995354799,299
169,0.19705749227994696,65.99999980294251,0.008840241207696992,-13.574171234644272,0.013785548328114242,0.9763443636542247,862.2638023750051,0.9208036156436831,0.9934998254854194,0.9999767144377022,0.9999999949784277,299
170,0.20098628136924873,65.99999979901372,0.008993701689406235,-13.528477730136155,0.013984557517643643,0.9762264466411438,862.2637954255075,0.919298200656917,0.9932497007817033,0.9999753268909615,0.9999999945716748,299
171,0.20499339980055944,65.9999997950066,0.009151639228420043,-13.482020754748948,0.014188839969633108,0.9761053714377799,862.2637883374563,0.9177656872516836,0.9929901909596588,0.9999738573572575,0.999999994132099,299
172,0.20908040924738208,65.99999979091959,0.009314197046029838,-13.434794390161668,0.014398550429910185,0.9759810421819014,862.2637811080888,0.9162056497324268,0.9927209581994983,0.999972301048291,0.9999999936570646,299
173,0.21324890251873108,65.9999997867511,0.009481523201510874,-13.386793179825213,0.014613848546482849,0.9758533597516188,862.2637737345877,0.9146176583570759,0.9924416533801862,0.9999706529006344,0.9999999931437255,299
174,0.2175005041798897,65.9999997824995,0.009653770756791923,-13.338012174031311,0.014834899029406752,0.9757222216446519,862.2637662140794,0.913001279424607,0.9921519157534223,0.9999689075602867,0.9999999925890083,299
175,0.22183687118554324,65.99999977816313,0.009831097946445719,-13.288446978087814,0.015061871815668206,0.9755875218528568,862.263758543633,0.9113560753704771,0.9918513726114877,0.9999670593663915,0.9999999919895948,299
176,0.22625969352553565,65.99999977374031,0.010013668353144973,-13.238093803797746,0.01529494223921552,0.9754491507318175,862.263750720259,0.909681604870296,0.9915396389490603,0.9999651023340729,0.9999999913419023,299
177,0.2307706948835,65.9999997692293,0.01020165108873066,-13.186949524451727,0.015534291206272552,0.9753069948653048,862.2637427409086,0.9079774229521111,0.9912163171191369,0.9999630301363468,0.9999999906420632,298
178,0.2353716333086215,65.99999976462837,0.010395220981040936,-13.135011733556485,0.015780105376069865,0.9751609369243855,862.263734602472,0.9062430811176985,0.9908809964832158,0.999960836085058,0.9999999898859019,298
179,0.2400643019007923,65.9999997599357,0.010594558766650292,-13.082278807535848,0.016032577347129644,0.9750108555209686,862.2637263017775,0.9044781274732626,0.9905332530559189,0.999958513110795,0.9999999890689107,298
180,0.24485052950942743,65.99999975514947,0.010799851289670133,-13.028749972655278,0.01629190584924176,0.9748566250555544,862.2637178355901,0.9026821068699652,0.9901726491442605,0.9999560537417309,0.999999988186224,298
181,0.24973218144621248,65.99999975026782,0.011011291706762617,-12.974425376436562,0.0165582959412686,0.9746981155589535,862.2637092006104,0.9008545610547155,0.989798732981798,0.9999534500813355,0.9999999872325898,298
182,0.254711160212062,65.99999974528885,0.01122907969852058,-12.91930616384571,0.016831959214916984,0.9745351925277207,862.2637003934731,0.898995028831671,0.9894110383579243,0.9999506937849028,0.999999986202339,297
183,0.25978940623857144,65.9999997402106,0.011453421687366686,-12.863394558554635,0.01711311400461537,0.9743677167530503,862.2636914107458,0.8971030462349122,0.9890090842426014,0.999947776034835,0.9999999850893534,297
184,0.2649688986442512,65.9999997350311,0.011684531062125072,-12.806693949595758,0.017401985603634172,0.9741955441428592,862.2636822489278,0.8951781467127701,0.98859237440686,0.9999446875146213,0.9999999838870298,295
185,0.2702516560058388,65.99999972974834,0.011922628409418542,-12.749208983748343,0.01769880648658681,0.9740185255367773,862.2636729044486,0.8932198613243023,0.9881603970394334,0.9999414183814462,0.9999999825882424,295
186,0.27563973714498724,65.99999972436026,0.012167941752043679,-12.690945664016375,0.018003816538447497,0.9738365065137492,862.2636633736664,0.8912277189484299,0.9877126243599237,0.9999379582373625,0.9999999811853011,295
187,0.2811352419306403,65.99999971886476,0.012420706794475241,-12.631911454579853,0.018317263290220945,0.9736493271919447,862.2636536528669,0.8892012465062616,0.987248512228946,0.9999342960989567,0.9999999796699084,293
188,0.2867403120974026,65.99999971325968,0.012681167175649505,-12.572115392625085,0.018639402161396704,0.9734568220206545,862.2636437382614,0.8871399691971518,0.9867674997557345,0.9999304203654346,0.999999978033111,293
189,0.292457132080227,65.99999970754287,0.012949574729174339,-12.51156820748442,0.018970496709318815,0.9732588195638392,862.2636336259864,0.8850434107490541,0.9862690089037386,0.9999263187850528,0.9999999762652488,293
190,0.2982879298657432,65.99999970171207,0.013226189751110904,-12.450282447542547,0.019310818885598185,0.973055142274984,862.2636233121005,0.8829110936837519,0.9857524440947887,0.9999219784198137,0.9999999743559003,292
191,0.3042349778605593,65.99999969576503,0.013511281275468823,-12.388272615394476,0.019660649299691607,0.9728456062628971,862.2636127925846,0.8807425395975611,0.9852171918124578,0.9999173856083453,0.9999999722938219,292
192,0.3103005937768752,65.99999968969941,0.013805127357552521,-12.325555311770389,0.02002027748976707,0.9726300210480711,862.2636020633386,0.8785372694581246,0.9846626202052994,0.9999125259268764,0.9999999700668855,292
193,0.31648714153575247,65.99999968351285,0.0141080153652918,-12.26214938877409,0.020390002200969842,0.9724081893092155,862.2635911201812,0.8762948039179288,0.9840880786906969,0.999907384148222,0.9999999676620083,292
194,0.3227970321883928,65.99999967720296,0.014420242278684183,-12.198076113015619,0.020770131671198146,0.9721799066195455,862.2635799588478,0.8740146636451999,0.9834928975601216,0.9999019441986828,0.9999999650650794,292
195,0.329232724855785,65.99999967076728,0.01474211499747023,-12.133359339254136,0.021160983924490534,0.971944961172401,862.2635685749884,0.8716963696728464,0.9828763875866526,0.9998961891127651,0.9999999622608797,291
196,0.3357967276870853,65.99999966420327,0.015073950657155496,-12.068025695205296,0.021562887072119348,0.9717031334957432,862.2635569641665,0.8693394437661431,0.9822378396356818,0.9998901009856205,0.9999999592329961,291
197,0.34249159883710506,65.9999996575084,0.015416076953484573,-12.00210477820738,0.021976179621476202,0.9714541961550653,862.2635451218571,0.8669434088098648,0.9815765242797934,0.9998836609231019,0.9999999559637288,291
198,0.3493199474632876,65.99999965068005,0.015768832475463148,-11.93562936448329,0.022401210792825584,0.9711979134442251,862.263533043445,0.8645077892155968,0.9808916914188768,0.9998768489893283,0.9999999524339919,290
199,0.35628443474256116,65.99999964371557,0.01613256704701308,-11.86863563178075,0.02283834084399181,0.9709340410636937,862.2635207242231,0.8620321113499746,0.9801825699066112,0.9998696441516483,0.9999999486232061,289
200,0.363387774908466,65.99999963661223,0.01650764207733374,-11.801163396221186,0.02328794140303242,0.970662325785685,862.2635081593903,0.8595159039846163,0.9794483671845327,0.9998620242228865,0.999999944509184,289
201,0.3706327363089583,65.99999962936727,0.016894430920029114,-11.733256364238763,0.023750395808937414,0.9703825051056145,862.2634953440496,0.8569586987685376,0.9786882689249816,0.9998539658007548,0.9999999400680055,289
202,0.3780221424853046,65.99999962197786,0.017293319241045366,-11.66496240054524,0.02422609946037895,0.9700943068793045,862.2634822732068,0.8543600307238537,0.977901438684311,0.9998454442043041,0.9999999352738849,288
203,0.38555887327248456,65.99999961444112,0.017704705395446718,-11.596333813113777,0.02471546017251894,0.969797448945334,862.2634689417679,0.8517194387655947,0.9770870175678261,0.9998364334072924,0.9999999300990272,287
204,0.3932458659215358,65.99999960675413,0.01812900081303927,-11.527427656235762,0.02521889854186431,0.9694916387319,862.2634553445373,0.8490364662464772,0.9762441239080192,0.9998269059683357,0.9999999245134741,287
205,0.40108611624427265,65.99999959891389,0.01856663039283169,-11.458306052769586,0.025736848319138656,0.9691765728475314,862.2634414762158,0.8463106615274949,0.9753718529577607,0.999816832957709,0.9999999184849381,287
206,0.40908267978082835,65.99999959091733,0.019018032906299536,-11.389036536768796,0.026269756790117248,0.9688519366549679,862.2634273313988,0.8435415785752107,0.9744692766002082,0.9998061838806575,0.9999999119786241,287
207,0.417238672990475,65.99999958276133,0.019483661409395017,-11.319692417750112,0.02681808516434767,0.9685174038274851,862.2634129045737,0.8407287775866465,0.9735354430773004,0.9997949265970758,0.999999904957038,287
208,0.42555727446618535,65.99999957444273,0.019963983663217104,-11.250353167939048,0.027382308971651684,0.9681726358869143,862.2633981901181,0.8378718256426886,0.9725693767388125,0.9997830272374082,0.9999998973797807,287
209,0.43404172617340875,65.99999956595828,0.02045948256322688,-11.181104833912965,0.02796291846627437,0.9678172817225733,862.2633831822974,0.8349702973909399,0.9715700778140618,0.9997704501146202,0.9999998892033263,287
210,0.4426953347135461,65.99999955730466,0.020970656576860848,-11.112040474148538,0.02856041903851494,0.9674509770902938,862.2633678752627,0.8320237757589682,0.970536522208473,0.9997571576320854,0.9999998803807849,287
211,0.45152147261261455,65.99999954847853,0.021498020189359174,-11.043260624072996,0.02917533163363847,0.9670733440906817,862.2633522630487,0.8290318526989149,0.969467661327329,0.9997431101872325,0.999999870861647,287
212,0.4605235796356036,65.99999953947642,0.022042104357586956,-10.974873790316613,0.029808193177829685,0.9666839906257275,862.2633363395707,0.8259941299644388,0.9683624219291666,0.9997282660707872,0.9999998605915087,286
213,0.4697051641270382,65.99999953029483,0.022603456971585,-10.90699697596798,0.030459557010909057,0.9662825098328262,862.2633200986235,0.8229102199209892,0.9672197060113998,0.999712581361448,0.9999998495117771,286
214,0.47906980437826713,65.99999952093019,0.023182643323539743,-10.839756238744092,0.0311299933254858,0.9658684794952355,862.2633035338772,0.8197797463904085,0.9660383907308958,0.999696009815824,0.9999998375593541,286
215,0.48862115002201156,65.99999951137885,0.023780246583812926,-10.773287284104457,0.031820089612174134,0.9654414614279535,862.2632866388764,0.8166023455308764,0.9648173283623616,0.9996785027534649,0.9999998246662963,285
216,0.49836292345471817,65.99999950163708,0.024396868283616785,-10.707736095462774,0.0325304511104461,0.9650010008379524,862.2632694070367,0.8133776667532178,0.9635553462975492,0.9996600089368102,0.9999998107594503,285
217,0.508298921287269,65.99999949170108,0.025033128803861934,-10.64325960378179,0.03326170126463655,0.9645466256576549,862.2632518316425,0.8101053736746022,0.9622512470884341,0.9996404744458771,0.9999997957600617,283
218,0.5184330158246149,65.99999948156699,0.025689667869641518,-10.580026398976926,0.0340144821845543,0.964077845850493,862.2632339058443,0.806785145110666,0.9609038085376748,0.9996198425475105,0.9999997795833542,283
219,0.5287691565749094,65.99999947123084,0.026367145049745827,-10.518217485702923,0.034789455110085965,0.9635941526873348,862.2632156226564,0.8034166761070937,0.9595117838398227,0.9995980535590124,0.9999997621380802,283
220,0.5393113717887291,65.99999946068863,0.027066240260527157,-10.458027086255413,0.035587300879106144,0.9630950179925091,862.263196974953,0.7999996790116918,0.9580739017769149,0.9995750447059673,0.9999997433260365,283
221,0.550063770028984,65.99999944993623,0.027787654273353973,-10.3996634934867,0.03640872039792986,0.9625798933581028,862.263177955467,0.7965338845879893,0.95658886697225,0.9995507499740769,0.9999997230415467,281
222,0.5610305417721256,65.99999943896945,0.028532109224805764,-10.3433499768126,0.03725443511345756,0.9620482093251432,862.263158556786,0.7930190431713897,0.9550553602063274,0.9995250999548213,0.9999997011709054,281
223,0.5722159610412803,65.99999942778403,0.02930034912866628,-10.289260976072468,0.03812518748607209,0.9614989605938272,862.2631387713501,0.7894549258688903,0.9534720387991078,0.9994980216847545,0.9999996775917825,281
224,0.5836243870719412,65.99999941637562,0.03009314038867085,-10.235380751550823,0.03902174146224858,0.9609171948949079,862.2631185914483,0.7858413258033763,0.9518375370629417,0.9994694384782508,0.9999996521725854,277
225,0.5952602660108717,65.99999940473974,0.030911272310853975,-10.180647628165637,0.03994488294573152,0.9602944531511186,862.2630980092165,0.7821780594034761,0.9501504668296568,0.999439269753579,0.9999996247717746,276
226,0.6071281326488781,65.99999939287187,0.031755557614224994,-10.125053676238762,0.04089542026601932,0.95962903635002,862.263077016633,0.7784649677402087,0.9484094179581677,0.9994074308585392,0.9999995952370992,276
227,0.619232612188131,65.99999938076739,0.03262683293837284,-10.068591183313341,0.04187418464277322,0.9589191944489011,862.2630556055168,0.774701917910638,0.9466129590920251,0.9993738328782171,0.9999995634048335,276
228,0.6315784220447208,65.99999936842158,0.033525959346463186,-10.01125267420081,0.04288203064463504,0.9581631257869855,862.2630337675236,0.7708888044699911,0.9447596384816731,0.9993383824370905,0.9999995290989503,276
229,0.6441703736871514,65.99999935582963,0.03445382282194439,-9.95303093209717,0.043919836640795705,0.9573589765715844,862.2630114941426,0.767025550913272,0.9428479848053202,0.9993009814999702,0.9999994921302036,276
230,0.6570133745114904,65.99999934298663,0.03541133475711978,-9.893919020819084,0.044988505243503375,0.9565048404472957,862.2629887766935,0.7631121112068232,0.9408765081340308,0.999261527162461,0.9999994522951636,275
231,0.6701124297539018,65.99999932988757,0.03639943243157302,-9.83391030821265,0.04608896373953487,0.9555987581580844,862.262965606323,0.7591484713707407,0.9388437010001969,0.9992199114338083,0.9999994093751823,275
232,0.6834726444413114,65.99999931652735,0.03741907947825071,-9.772998490790096,0.047222164508478076,0.9546387173128807,862.262941974001,0.7551346511128603,0.9367480395747404,0.9991760210120023,0.9999993631352873,274
233,0.697099225380962,65.99999930290078,0.038471266334808636,-9.711177619652247,0.04838908542548241,0.9536226522661817,862.2629178705178,0.7510707055149715,0.9345879849585319,0.9991297370510279,0.9999993133229986,273
234,0.7109974831896358,65.99999928900252,0.039557010677617466,-9.648442127757178,0.049590730245930914,0.952548444126053,862.2628932864795,0.7469567267718368,0.9323619845936254,0.9990809349201557,0.9999992596670623,271
235,0.7251728343633336,65.99999927482716,0.04067735783559618,-9.58478685859837,0.0508281289692689,0.9514139209029087,862.2628682123056,0.7427928459835107,0.9300684738000277,0.9990294839551905,0.9999992018760964,271
236,0.7396308033882175,65.9999992603692,0.0418333811807983,-9.520207096358472,0.05210233817898953,0.9502168578134887,862.262842638224,0.7385792350013611,0.9277058774438179,0.9989752472016101,0.9999991396371439,269
237,0.7543770248936399,65.99999924562297,0.043026182492414675,-9.454698597607935,0.05341444135552493,0.9489549777555729,862.2628165542682,0.7343161083280861,0.925272611742533,0.998918081149544,0.9999990726141251,269
238,0.7694172458480993,65.99999923058276,0.04425689229057678,-9.38825762462085,0.05476554915852258,0.9476259519701655,862.2627899502727,0.7300037250719059,0.922767086213811,0.9988578354605667,0.9999990004461843,269
239,0.784757327798976,65.99999921524267,0.0455266701360436,-9.320880980383794,0.05615679967469707,0.9462274009091671,862.2627628158695,0.7256423909549754,0.9201877057733603,0.9987943526863028,0.9999989227459236,269
240,0.8004032491569227,65.99999919959676,0.04683670489153423,-9.252566045376874,0.05758935862713839,0.9447568953279133,862.2627351404838,0.7212324603759225,0.9175328729883775,0.9987274679788662,0.9999988390975165,268
241,0.8163611075257995,65.99999918363889,0.04818821494012301,-9.183310816209861,0.05906441954162644,0.9432119576234261,862.2627069133301,0.7167743385262527,0.9148009904925856,0.9986570087931856,0.9999987490546935,267
242,0.8326371220790613,65.99999916736287,0.049582448355745094,-9.113113946200153,0.06058320386514653,0.9415900634407852,862.2626781234079,0.7122684835601906,0.9119904635690959,0.9985827945812987,0.9999986521385922,267
243,0.8492376359835243,65.99999915076236,0.05102068302046518,-9.04197478798326,0.062146961031421255,0.939888643571694,862.2626487594971,0.7077154088173279,0.9090997029073213,0.9985046364787294,0.9999985478354629,267
244,0.8661691188714552,65.99999913383088,0.05250422668273837,-8.969893438250796,0.06375696846786673,0.9381050861711027,862.2626188101542,0.7031156850972442,0.9061271275401765,0.9984223369830998,0.9999984355942217,266
245,0.8834381693619486,65.99999911656182,0.05403441695044041,-8.896870784715214,0.0654145315379481,0.9362367393196541,862.2625882637074,0.6984699429850242,0.9030711679678011,0.9983356896251652,0.9999983148238402,266
246,0.9010515176325699,65.99999909894848,0.055612621211958424,-8.822908555405318,0.06712098341244188,0.9342809139617552,862.2625571082522,0.6937788752263491,0.8999302694740414,0.9982444786324984,0.9999981848905629,265
247,0.9190160280422759,65.99999908098397,0.05724023647811696,-8.748009370401194,0.06887768486261783,0.9322348872512441,862.2625253316469,0.689043239150552,0.8967028956419083,0.998148478586095,0.9999980451149433,265
248,0.9373387018066237,65.9999990626613,0.05891868913715774,-8.672176796122455,0.07068602396781905,0.9300959063389542,862.2624929215077,0.6842638591397341,0.8933875320742274,0.9980474540702094,0.9999978947686846,265
249,0.9560266797263189,65.99999904397332,0.06064943461440049,-8.595415402288815,0.07254741572935204,0.92786119263894,862.2624598652037,0.6794416291416948,0.8899826903256924,0.997941159315781,0.9999977330712767,264
250,0.9750872449701627,65.99999902491275,0.062433956927577944,-8.517730821677652,0.07446330158199063,0.9255279466127826,862.2624261498526,0.6745775152240777,0.8864869120525509,0.9978293378378474,0.9999975591864163,264
251,0.9945278259134835,65.99999900547218,0.06427376812816117,-8.439129812809032,0.07643514879374816,0.9230933531142107,862.2623917623147,0.6696725581667368,0.8828987733861893,0.9977117220673953,0.9999973722181982,263
252,1.0143559990331596,65.999998985644,0.06617040761826747,-8.35962032569461,0.07846444974387957,0.9205545873392778,862.2623566891889,0.6647278760888998,0.879216889536971,0.997588032978132,0.9999971712070643,262
253,1.034579491860358,65.9999989654205,0.06812544133197057,-8.27921157079343,0.08055272106833342,0.9179088214305557,862.2623209168065,0.6597446671072476,0.8754399196348164,0.9974579797087109,0.9999969551254991,259
254,1.0552061859921502,65.99999894479382,0.07014046076900735,-8.197914091324046,0.08270150266108481,0.9151532317872224,862.2622844312266,0.6547242120205196,0.8715665718122618,0.9973212591810393,0.9999967228734541,257
255,1.076244120163159,65.99999892375588,0.0722170818679912,-8.115739839089674,0.08491235651893159,0.9122850071365786,862.2622472182301,0.6496678770165293,0.8675956083021136,0.9971775557305682,0.9999964732734159,256
256,1.0977014933784612,65.9999989022985,0.07435694370530513,-8.032702253980087,0.08718686541644088,0.9093013574264204,862.2622092633146,0.6445771163943963,0.8635258510171584,0.9970265407192342,0.9999962050652476,256
257,1.1195866681089353,65.99999888041333,0.07656170700483583,-7.948816347322054,0.0895266313967625,0.9061995236018546,862.2621705516887,0.6394534752965723,0.8593561874645017,0.9968678721417938,0.9999959169007414,256
258,1.1419081735503278,65.99999885809183,0.07883305244264358,-7.8640987892577225,0.09193327406300664,0.9029767883345619,862.2621310682657,0.6342985924448208,0.8550855766625535,0.9967011942484122,0.9999956073377569,254
259,1.164674708947296,65.99999883532529,0.08117267872951238,-7.778568000339182,0.09440842865378157,0.8996304877772445,862.2620907976585,0.6291142028714005,0.8507130554050466,0.9965261371623498,0.9999952748340374,254
260,1.1878951469837105,65.99999881210485,0.08358230045310343,-7.69224424753608,0.0969537438853183,0.8961580244210229,862.2620497241732,0.6239021406374772,0.8462377447665228,0.9963423165009485,0.9999949177406513,254
261,1.2115785372405712,65.99999878842146,0.08606364566013436,-7.605149744862446,0.09957087954136583,0.8925568811389021,862.2620078318025,0.6186643415295296,0.8416588568474543,0.9961493330014174,0.9999945342950418,253
262,1.2357341097228423,65.9999987642659,0.08861845315760851,-7.517308758838771,0.10226150379070222,0.888824636504161,862.261965104221,0.6134028457235942,0.8369757017561659,0.9959467721530468,0.9999941226136598,253
263,1.2603712784566259,65.99999873962872,0.09124846951064261,-7.428747719015301,0.10502729021069687,0.8849589814785853,862.2619215247767,0.6081198004061739,0.8321876948236577,0.9957342038375948,0.9999936806841632,253
264,1.2854996451580298,65.99999871450035,0.09395544571284925,-7.339495333793588,0.10786991449383539,0.8809577375719767,862.2618770764863,0.6028174623395742,0.8272943640463976,0.9955111819797131,0.9999932063571593,252
265,1.3111290029752067,65.999998688871,0.0967411335035522,-7.2495827117941225,0.1107910508125157,0.8768188765812633,862.2618317420279,0.597498200358245,0.8222953577511031,0.9952772442094006,0.9999926973374678,251
266,1.3372693403049762,65.99999866273066,0.09960728130430249,-7.159043489030067,0.11379236781569292,0.8725405420249177,862.2617855037338,0.5921644977814711,0.8171904524745903,0.9950319115385771,0.999992151174883,249
267,1.363930844685556,65.99999863606915,0.1025556297452532,-7.067913962159079,0.11687552422912588,0.8681210723962177,862.2617383435847,0.5868189547263908,0.8119795610508953,0.9947746880539767,0.999991565254411,249
268,1.391123906766902,65.9999986088761,0.10558790674989998,-6.976233228098427,0.12004216402901735,0.8635590263672499,862.2616902432015,0.581464290303878,0.8066627408972122,0.9945050606286392,0.9999909367859589,249
269,1.4188591243601925,65.99999858114087,0.10870582214451298,-6.884043330302069,0.12329391115675797,0.8588532100844497,862.2616411838392,0.5761033446782629,0.801240202489778,0.994222498654345,0.999990262793453,249
270,1.4471473065680711,65.99999855285269,0.111911061756268,-6.7913894120125695,0.12663236374026735,0.8540027067059393,862.2615911463786,0.5707390809701771,0.7957123180207712,0.9939264537973714,0.999989540103363,248
271,1.4759994779972085,65.99999852400052,0.11520528096159874,-6.698319876815841,0.13005908778505343,0.8490069083410255,862.2615401113196,0.5653745869800222,0.7900796302277456,0.9936163597799412,0.9999887653326078,247
272,1.505426883054879,65.99999849457312,0.11859009764366375,-6.604886556842167,0.13357561029560028,0.8438655505629437,862.2614880587734,0.5600130767075979,0.7843428613881862,0.9932916321896821,0.9999879348758223,246
273,1.535440990331171,65.99999846455901,0.1220670845149984,-6.511144888973685,0.13718341178499838,0.8385787496773864,862.2614349684543,0.5546578916413664,0.7785029224737271,0.9929516683192923,0.9999870448919632,245
274,1.5660534970685962,65.9999984339465,0.12563776075843866,-6.417154099435503,0.1408839181278841,0.833147042941507,862.2613808196728,0.5493125017900139,0.7725609221295853,0.9925958470599854,0.9999860912901292,245
275,1.5972763337207823,65.99999840272366,0.1293035829362006,-6.322977397166073,0.1446784917086958,0.8275714319410659,862.2613255913266,0.5439805064248756,0.7665181754958748,0.9922235288494794,0.999985069714581,244
276,1.6291216686020717,65.99999837087833,0.1330659351136111,-6.2286821763811915,0.1485684218140214,0.8218534293471622,862.2612692618924,0.5386656344951529,0.7603762139586014,0.9918340556055476,0.9999839755292933,241
277,1.6616019126298216,65.99999833839809,0.13692611814035985,-6.134340228766181,0.15255491421435094,0.8159951092886762,862.2612118094182,0.5333717446864992,0.7541367941576552,0.9914267507556205,0.999982803801488,241
278,1.694729724161234,65.99999830527028,0.14088533802828515,-6.040027965751798,0.15663907987686648,0.8099991615921748,862.2611532115145,0.5281028250792676,0.7478019071979704,0.9910009193026345,0.9999815492844352,238
279,1.728518013926646,65.99999827148199,0.14494469336061133,-5.945826651351232,0.1608219227469958,0.8038689501576373,862.2610934453451,0.522862992365309,0.7413737877664266,0.9905558479480084,0.9999802063994148,238
280,1.7629799500611467,65.99999823702005,0.14910516166316937,-5.851822646059064,0.16510432653226922,0.7976085757560701,862.2610324876184,0.5176564905776067,0.7348549231022482,0.9900908052766102,0.99997876921681,237
281,1.7981289632365423,65.99999820187104,0.15336758466349557,-5.758107662336944,0.16948704041759816,0.79122294355387,862.2609703145789,0.5124876892834026,0.7282480617716566,0.9896050420082323,0.9999772314363078,236
282,1.8339787518956054,65.99999816602124,0.15773265235873182,-5.664779032236683,0.17397066363634875,0.7847178356888491,862.2609069019974,0.5073610811876172,0.7215562221961378,0.9890977913200224,0.999975586366183,235
283,1.8705432875907153,65.99999812945671,0.16220088580799272,-5.571939987737879,0.17855562881657241,0.7780999892441063,862.2608422251614,0.502281279089214,0.7147827008834228,0.9885682692441188,0.9999738269016437,234
